x-axis,B
second,Volt
+820.000E-06,-62.500000E-03
+825.000E-06,-62.500000E-03
+830.000E-06,-125.000000E-03
+835.000E-06,-156.250000E-03
+840.000E-06,-156.250000E-03
+845.000E-06,-156.250000E-03
+850.000E-06,-187.500000E-03
+855.000E-06,-218.750000E-03
+860.000E-06,-250.000000E-03
+865.000E-06,-250.000000E-03
+870.000E-06,-281.250000E-03
+875.000E-06,-312.500000E-03
+880.000E-06,-343.750000E-03
+885.000E-06,-375.000000E-03
+890.000E-06,-375.000000E-03
+895.000E-06,-437.500000E-03
+900.000E-06,-437.500000E-03
+905.000E-06,-468.750000E-03
+910.000E-06,-500.000000E-03
+915.000E-06,-468.750000E-03
+920.000E-06,-531.250000E-03
+925.000E-06,-531.250000E-03
+930.000E-06,-500.000000E-03
+935.000E-06,-531.250000E-03
+940.000E-06,-500.000000E-03
+945.000E-06,-500.000000E-03
+950.000E-06,-500.000000E-03
+955.000E-06,-531.250000E-03
+960.000E-06,-531.250000E-03
+965.000E-06,-468.750000E-03
+970.000E-06,-531.250000E-03
+975.000E-06,-531.250000E-03
+980.000E-06,-531.250000E-03
+985.000E-06,-500.000000E-03
+990.000E-06,-500.000000E-03
+995.000E-06,-500.000000E-03
+1.000000E-03,-531.250000E-03
+1.005000E-03,-500.000000E-03
+1.010000E-03,-531.250000E-03
+1.015000E-03,-562.500000E-03
+1.020000E-03,-531.250000E-03
+1.025000E-03,-531.250000E-03
+1.030000E-03,-500.000000E-03
+1.035000E-03,-500.000000E-03
+1.040000E-03,-500.000000E-03
+1.045000E-03,-1.093750000E+00
+1.050000E-03,-1.156250000E+00
+1.055000E-03,-1.156250000E+00
+1.060000E-03,-1.156250000E+00
+1.065000E-03,-1.187500000E+00
+1.070000E-03,-1.156250000E+00
+1.075000E-03,-1.218750000E+00
+1.080000E-03,-1.218750000E+00
+1.085000E-03,-1.281250000E+00
+1.090000E-03,-1.250000000E+00
+1.095000E-03,-1.281250000E+00
+1.100000E-03,-1.312500000E+00
+1.105000E-03,-1.312500000E+00
+1.110000E-03,-1.375000000E+00
+1.115000E-03,-1.343750000E+00
+1.120000E-03,-1.406250000E+00
+1.125000E-03,-1.406250000E+00
+1.130000E-03,-1.437500000E+00
+1.135000E-03,-1.406250000E+00
+1.140000E-03,-1.468750000E+00
+1.145000E-03,-1.468750000E+00
+1.150000E-03,-1.468750000E+00
+1.155000E-03,-1.500000000E+00
+1.160000E-03,-1.500000000E+00
+1.165000E-03,-1.500000000E+00
+1.170000E-03,-1.531250000E+00
+1.175000E-03,-1.562500000E+00
+1.180000E-03,-1.593750000E+00
+1.185000E-03,-1.593750000E+00
+1.190000E-03,-1.593750000E+00
+1.195000E-03,-1.625000000E+00
+1.200000E-03,-1.625000000E+00
+1.205000E-03,-1.625000000E+00
+1.210000E-03,-1.625000000E+00
+1.215000E-03,-1.687500000E+00
+1.220000E-03,-1.625000000E+00
+1.225000E-03,-1.656250000E+00
+1.230000E-03,-1.687500000E+00
+1.235000E-03,-1.687500000E+00
+1.240000E-03,-1.718750000E+00
+1.245000E-03,-1.656250000E+00
+1.250000E-03,-1.750000000E+00
+1.255000E-03,-1.718750000E+00
+1.260000E-03,-1.718750000E+00
+1.265000E-03,-1.718750000E+00
+1.270000E-03,-1.781250000E+00
+1.275000E-03,-1.750000000E+00
+1.280000E-03,-1.750000000E+00
+1.285000E-03,-1.750000000E+00
+1.290000E-03,-1.750000000E+00
+1.295000E-03,-1.781250000E+00
+1.300000E-03,-1.750000000E+00
+1.305000E-03,-1.812500000E+00
+1.310000E-03,-1.843750000E+00
+1.315000E-03,-1.750000000E+00
+1.320000E-03,-1.843750000E+00
+1.325000E-03,-1.812500000E+00
+1.330000E-03,-1.812500000E+00
+1.335000E-03,-1.781250000E+00
+1.340000E-03,-1.781250000E+00
+1.345000E-03,-1.843750000E+00
+1.350000E-03,-1.843750000E+00
+1.355000E-03,-1.812500000E+00
+1.360000E-03,-1.812500000E+00
+1.365000E-03,-1.812500000E+00
+1.370000E-03,-1.781250000E+00
+1.375000E-03,-1.843750000E+00
+1.380000E-03,-1.781250000E+00
+1.385000E-03,-1.781250000E+00
+1.390000E-03,-1.781250000E+00
+1.395000E-03,-1.812500000E+00
+1.400000E-03,-1.812500000E+00
+1.405000E-03,-1.843750000E+00
+1.410000E-03,-1.781250000E+00
+1.415000E-03,-1.812500000E+00
+1.420000E-03,-1.843750000E+00
+1.425000E-03,-1.843750000E+00
+1.430000E-03,-1.812500000E+00
+1.435000E-03,-1.812500000E+00
+1.440000E-03,-1.781250000E+00
+1.445000E-03,-1.843750000E+00
+1.450000E-03,-1.812500000E+00
+1.455000E-03,-1.812500000E+00
+1.460000E-03,-1.781250000E+00
+1.465000E-03,-1.812500000E+00
+1.470000E-03,-1.812500000E+00
+1.475000E-03,-1.812500000E+00
+1.480000E-03,-1.687500000E+00
+1.485000E-03,-1.656250000E+00
+1.490000E-03,-1.718750000E+00
+1.495000E-03,-1.687500000E+00
+1.500000E-03,-1.656250000E+00
+1.505000E-03,-1.656250000E+00
+1.510000E-03,-1.656250000E+00
+1.515000E-03,-1.625000000E+00
+1.520000E-03,-1.625000000E+00
+1.525000E-03,-1.593750000E+00
+1.530000E-03,-1.593750000E+00
+1.535000E-03,-1.593750000E+00
+1.540000E-03,-1.562500000E+00
+1.545000E-03,-1.593750000E+00
+1.550000E-03,-1.531250000E+00
+1.555000E-03,-1.500000000E+00
+1.560000E-03,-1.500000000E+00
