X (Hz),Y (dBV),
21727.35,-79.81419,
21746.43,-80.3579,
21765.51,-79.31403,
21784.58,-79.61635,
21803.66,-78.70622,
21822.73,-76.51482,
21841.81,-77.95963,
21860.88,-80.26138,
21879.96,-88.43629,
21899.04,-83.74322,
21918.11,-78.94698,
21937.19,-79.1668,
21956.26,-80.26241,
21975.34,-83.12005,
21994.41,-113.5163,
22013.49,-82.77725,
22032.57,-81.20618,
22051.64,-88.84785,
22070.72,-91.45959,
22089.79,-90.38638,
22108.87,-84.0702,
22127.95,-75.94858,
22147.02,-74.88494,
22166.1,-76.94794,
22185.17,-83.24329,
22204.25,-106.1294,
22223.32,-95.70399,
22242.4,-93.48996,
22261.48,-90.88219,
22280.55,-86.74797,
22299.63,-76.97474,
22318.7,-75.46851,
22337.78,-85.63077,
22356.86,-86.62125,
22375.93,-82.08237,
22395.01,-79.31377,
22414.08,-75.05472,
22433.16,-73.44527,
22452.23,-74.97244,
22471.31,-78.13184,
22490.39,-77.0963,
22509.46,-74.48365,
22528.54,-77.18542,
22547.61,-79.15079,
22566.69,-77.70017,
22585.77,-77.55577,
22604.84,-77.12405,
22623.92,-77.0636,
22642.99,-74.12173,
22662.07,-73.74276,
22681.14,-81.23993,
22700.22,-78.66606,
22719.3,-71.39299,
22738.37,-71.77161,
22757.45,-75.8102,
22776.52,-79.9087,
22795.6,-81.92162,
22814.68,-86.02332,
22833.75,-89.57109,
22852.83,-76.92523,
22871.9,-73.57638,
22890.98,-74.11195,
22910.05,-75.24877,
22929.13,-75.73499,
22948.21,-78.22317,
22967.28,-79.99418,
22986.36,-82.36599,
23005.43,-88.46627,
23024.51,-77.91063,
23043.58,-84.74738,
23062.66,-81.46594,
23081.74,-75.10695,
23100.81,-71.78006,
23119.89,-73.53446,
23138.96,-82.27103,
23158.04,-80.68382,
23177.12,-78.25669,
23196.19,-79.7515,
23215.27,-79.2757,
23234.34,-91.26003,
23253.42,-76.0046,
23272.49,-77.34878,
23291.57,-83.72957,
23310.65,-89.2979,
23329.72,-76.86307,
23348.8,-77.12339,
23367.87,-86.81561,
23386.95,-74.83672,
23406.03,-74.58264,
23425.1,-88.12492,
23444.18,-87.40548,
23463.25,-87.1923,
23482.33,-75.21318,
23501.4,-72.83921,
23520.48,-73.25318,
23539.56,-76.97841,
23558.63,-77.28097,
23577.71,-74.18439,
23596.78,-70.58819,
23615.86,-71.06536,
23634.94,-84.94661,
23654.01,-76.65196,
23673.09,-78.41471,
23692.16,-71.81055,
23711.24,-67.62877,
23730.31,-71.66531,
23749.39,-81.30643,
23768.46,-70.87521,
23787.54,-69.08355,
23806.62,-68.27698,
23825.69,-67.62791,
23844.77,-70.13928,
23863.85,-73.27583,
23882.92,-69.25166,
23902,-68.62,
23921.07,-68.82794,
23940.15,-71.62372,
23959.22,-72.28364,
23978.3,-67.66309,
23997.38,-66.70203,
24016.45,-69.66667,
24035.53,-72.79005,
24054.6,-72.46322,
24073.68,-69.51805,
24092.75,-71.60451,
24111.83,-91.01671,
24130.91,-82.02525,
24149.98,-74.88477,
24169.06,-73.85154,
24188.13,-76.84708,
24207.21,-84.07509,
24226.29,-74.33982,
24245.36,-71.96202,
24264.44,-74.37012,
24283.51,-86.09833,
24302.59,-76.38981,
24321.66,-77.00929,
24340.74,-76.90687,
24359.82,-71.50697,
24378.89,-72.08876,
24397.97,-78.81698,
24417.04,-75.42815,
24436.12,-71.49904,
24455.2,-73.02676,
24474.27,-80.12071,
24493.35,-75.0996,
24512.42,-78.67379,
24531.5,-81.48605,
24550.57,-73.08049,
24569.65,-72.32329,
24588.73,-76.63605,
24607.8,-82.49442,
24626.88,-75.73615,
24645.95,-73.14529,
24665.03,-76.57005,
24684.11,-86.41638,
24703.18,-79.2466,
24722.26,-69.9854,
24741.33,-70.40804,
24760.41,-72.74297,
24779.48,-71.96379,
24798.56,-68.53723,
24817.63,-66.90871,
24836.71,-69.51377,
24855.79,-72.6619,
24874.86,-69.42474,
24893.94,-68.11017,
24913.02,-68.3181,
24932.09,-70.40454,
24951.17,-71.51871,
24970.24,-68.57645,
24989.32,-68.52621,
25008.39,-69.62455,
25027.47,-70.23591,
25046.54,-73.2972,
25065.62,-81.57831,
25084.7,-69.43853,
25103.77,-69.18687,
25122.85,-76.96136,
25141.92,-77.17574,
25161,-79.00566,
25180.08,-77.4855,
25199.15,-71.43186,
25218.23,-73.39128,
25237.3,-76.22162,
25256.38,-78.39027,
25275.46,-76.79982,
25294.53,-74.53708,
25313.61,-75.49855,
25332.68,-80.7143,
25351.76,-97.3912,
25370.83,-92.23766,
25389.91,-76.61842,
25408.99,-73.638,
25428.06,-79.31695,
25447.14,-83.10513,
25466.21,-77.93275,
25485.29,-81.00658,
25504.37,-88.82702,
25523.44,-81.07415,
25542.52,-76.53174,
25561.59,-78.18433,
25580.67,-87.78003,
25599.74,-79.58971,
25618.82,-79.54459,
25637.9,-79.1011,
25656.97,-84.39221,
25676.05,-79.74277,
25695.12,-73.79417,
25714.2,-73.35057,
25733.28,-76.50557,
25752.35,-82.69978,
25771.43,-81.28075,
25790.5,-79.97684,
25809.58,-99.12258,
25828.65,-81.25166,
25847.73,-78.94888,
25866.8,-76.43172,
25885.88,-74.94297,
25904.96,-75.00355,
25924.03,-74.02493,
25943.11,-74.82851,
25962.18,-80.22096,
25981.26,-105.8234,
26000.34,-84.7041,
26019.41,-82.3102,
26038.49,-79.93525,
26057.56,-75.01008,
26076.64,-71.74178,
26095.71,-73.81187,
26114.79,-91.73356,
26133.87,-77.56587,
26152.94,-74.97832,
26172.02,-77.16368,
26191.09,-78.95687,
26210.17,-78.06114,
26229.25,-78.13385,
26248.32,-79.30152,
26267.4,-79.15362,
26286.47,-75.45285,
26305.55,-75.0685,
26324.63,-83.78899,
26343.7,-85.84446,
26362.78,-79.37142,
26381.85,-77.85262,
26400.93,-81.89159,
26420,-77.18581,
26439.08,-76.66328,
26458.16,-80.58508,
26477.23,-77.3972,
26496.31,-75.339,
26515.38,-80.02252,
26534.46,-90.16182,
26553.54,-98.3573,
26572.61,-105.4749,
26591.69,-93.54506,
26610.76,-88.91846,
26629.84,-79.751,
26648.91,-77.19405,
26667.99,-77.47772,
26687.07,-81.1217,
26706.14,-97.49068,
26725.22,-91.07258,
26744.29,-104.3922,
26763.37,-85.5787,
26782.45,-82.59408,
26801.52,-88.13251,
26820.6,-90.17918,
26839.67,-82.51377,
26858.75,-81.81427,
26877.82,-85.72147,
26896.9,-85.56129,
26915.97,-94.70728,
26935.05,-83.09758,
26954.13,-80.32387,
26973.2,-78.80251,
26992.28,-79.06916,
27011.35,-80.7331,
27030.43,-79.96977,
27049.51,-79.91745,
27068.58,-80.27744,
27087.66,-81.6896,
27106.73,-86.59103,
27125.81,-83.38168,
27144.88,-86.39911,
27163.96,-96.09931,
27183.04,-83.00279,
27202.11,-80.83333,
27221.19,-84.71371,
27240.26,-87.69139,
27259.34,-94.4243,
27278.42,-97.84512,
27297.49,-90.49113,
27316.57,-93.41084,
27335.64,-100.2416,
27354.72,-88.48259,
27373.79,-84.80778,
27392.87,-83.88306,
27411.95,-84.39663,
27431.02,-83.16347,
27450.1,-84.09644,
27469.17,-96.48526,
27488.25,-91.58984,
27507.33,-90.29463,
27526.4,-94.13472,
27545.48,-99.55784,
27564.55,-99.32446,
27583.63,-97.95518,
27602.71,-100.2634,
27621.78,-96.22249,
27640.86,-92.16225,
27659.93,-94.00771,
27679.01,-96.13297,
27698.08,-95.42321,
27717.16,-92.95552,
27736.23,-91.64157,
27755.31,-92.86518,
27774.39,-94.12479,
27793.46,-78.93427,
27812.54,-64.89775,
27831.62,-58.63951,
27850.69,-59.15068,
27869.77,-67.00723,
27888.84,-80.46996,
27907.92,-68.81822,
27926.99,-60.18766,
27946.07,-58.95996,
27965.14,-64.63107,
27984.22,-78.83717,
28003.3,-99.37956,
28022.37,-114.0521,
28041.45,-123.2116,
28060.52,-113.8327,
28079.6,-102.5551,
28098.68,-105.4063,
28117.75,-103.2028,
28136.83,-96.95561,
28155.9,-100.7701,
28174.98,-102.6687,
28194.05,-95.13948,
28213.13,-95.96472,
28232.21,-97.14957,
28251.28,-93.70947,
28270.36,-91.99029,
28289.43,-93.92305,
28308.51,-103.643,
28327.59,-89.37753,
28346.66,-89.32105,
28365.74,-92.10394,
28384.81,-91.3593,
28403.89,-88.47971,
28422.96,-87.26743,
28442.04,-90.55896,
28461.12,-91.89239,
28480.19,-87.15802,
28499.27,-89.53865,
28518.34,-89.07217,
28537.42,-85.86229,
28556.5,-85.81886,
28575.57,-81.94172,
28594.65,-83.07939,
28613.72,-101.7464,
28632.8,-86.98025,
28651.88,-85.16228,
28670.95,-88.52411,
28690.03,-83.50349,
28709.1,-83.08298,
28728.18,-82.70108,
28747.25,-81.77535,
28766.33,-82.40132,
28785.4,-79.42731,
28804.48,-79.2545,
28823.56,-81.34818,
28842.63,-84.62349,
28861.71,-100.4232,
28880.79,-82.10704,
28899.86,-80.77274,
28918.94,-81.77538,
28938.01,-84.11485,
28957.09,-91.24503,
28976.16,-89.98235,
28995.24,-83.31612,
29014.31,-85.58762,
29033.39,-102.4023,
29052.47,-90.22459,
29071.54,-98.63297,
29090.62,-80.925,
29109.69,-77.16951,
29128.77,-77.79699,
29147.85,-81.55775,
29166.92,-92.31724,
29186,-98.9128,
29205.07,-95.72055,
29224.15,-93.13124,
29243.22,-93.35489,
29262.3,-83.81065,
29281.38,-77.88348,
29300.45,-81.25041,
29319.53,-96.25775,
29338.6,-86.67088,
29357.68,-82.42493,
29376.76,-77.8938,
29395.83,-74.99149,
29414.91,-75.59178,
29433.98,-77.87182,
29453.06,-80.6012,
29472.13,-77.62911,
29491.21,-77.95287,
29510.29,-81.45072,
29529.36,-80.77994,
29548.44,-79.88536,
29567.51,-79.75157,
29586.59,-79.59866,
29605.67,-78.07703,
29624.74,-75.72203,
29643.82,-78.09588,
29662.89,-104.0174,
29681.97,-76.12912,
29701.04,-73.31124,
29720.12,-75.77083,
29739.2,-80.18097,
29758.27,-83.44125,
29777.35,-85.64827,
29796.42,-99.60178,
29815.5,-83.44441,
29834.57,-77.03683,
29853.65,-75.87981,
29872.73,-77.404,
29891.8,-77.97945,
29910.88,-79.43752,
29929.95,-82.11117,
29949.03,-82.74003,
29968.11,-91.91779,
29987.18,-82.45704,
30006.26,-81.54413,
30025.33,-91.42899,
30044.41,-80.47356,
30063.48,-75.37946,
30082.56,-74.13066,
30101.64,-78.76611,
30120.71,-86.7663,
30139.79,-80.72127,
30158.86,-81.8591,
30177.94,-81.06477,
30197.02,-85.88245,
30216.09,-82.35255,
30235.17,-78.07188,
30254.24,-82.33461,
30273.32,-94.15355,
30292.39,-82.26907,
30311.47,-77.86044,
30330.55,-83.1324,
30349.62,-81.18019,
30368.7,-75.68251,
30387.77,-80.94143,
30406.85,-92.57119,
30425.93,-95.05066,
30445,-81.31409,
30464.08,-75.81938,
30483.15,-74.84879,
30502.23,-76.70227,
30521.3,-80.26917,
30540.38,-77.964,
30559.46,-74.4053,
30578.53,-72.07432,
30597.61,-76.73637,
30616.68,-84.83201,
30635.76,-78.71383,
30654.84,-78.88232,
30673.91,-70.98116,
30692.99,-70.56667,
30712.06,-81.67896,
30731.14,-76.11552,
30750.21,-71.83845,
30769.29,-70.85699,
30788.37,-69.93626,
30807.44,-70.52259,
30826.52,-75.2189,
30845.59,-73.22257,
30864.67,-70.94474,
30883.74,-70.85271,
30902.82,-71.73728,
30921.9,-75.70939,
30940.97,-71.97281,
30960.05,-68.87497,
30979.12,-70.03674,
30998.2,-73.73105,
31017.28,-75.42889,
31036.35,-73.10429,
31055.43,-71.66605,
31074.5,-78.93996,
31093.58,-88.57869,
31112.65,-80.30145,
31131.73,-76.04649,
31150.81,-77.13358,
31169.88,-82.85394,
31188.96,-80.89486,
31208.03,-74.71085,
31227.11,-74.71378,
31246.19,-80.27534,
31265.26,-83.44624,
31284.34,-77.48196,
31303.41,-82.20619,
31322.49,-75.6446,
31341.56,-73.51792,
31360.64,-76.5723,
31379.72,-82.54455,
31398.79,-74.90107,
31417.87,-73.78017,
31436.94,-78.59152,
31456.02,-80.16228,
31475.1,-77.54888,
31494.17,-89.55551,
31513.25,-77.99143,
31532.32,-74.38263,
31551.4,-75.83815,
31570.47,-83.45074,
31589.55,-81.29609,
31608.63,-76.06589,
31627.7,-75.81284,
31646.78,-83.15334,
31665.85,-105.2831,
31684.93,-75.09669,
31704,-71.64732,
31723.08,-73.87233,
31742.16,-74.85472,
31761.23,-72.5649,
31780.31,-69.44109,
31799.38,-69.8972,
31818.46,-73.81697,
31837.54,-73.11413,
31856.61,-70.24207,
31875.69,-70.0259,
31894.76,-71.03087,
31913.84,-73.70511,
31932.91,-71.85746,
31951.99,-70.34153,
31971.07,-71.30678,
31990.14,-72.07638,
32009.22,-73.25606,
32028.29,-80.64201,
32047.37,-75.46054,
32066.45,-70.48035,
32085.52,-74.11241,
32104.6,-82.51691,
32123.67,-78.22998,
32142.75,-86.81181,
32161.82,-75.26251,
32180.9,-74.10384,
32199.98,-77.27554,
32219.05,-79.27795,
32238.13,-80.57855,
32257.2,-77.55799,
32276.28,-77.05504,
32295.36,-79.63465,
32314.43,-89.10582,
32333.51,-103.6021,
32352.58,-82.86752,
32371.66,-75.91609,
32390.73,-77.01392,
32409.81,-88.25962,
32428.89,-81.41307,
32447.96,-80.72433,
32467.04,-87.6888,
32486.11,-85.90991,
32505.19,-80.72227,
32524.27,-78.33009,
32543.34,-85.64528,
32562.42,-83.81206,
32581.49,-81.68145,
32600.57,-81.02608,
32619.64,-83.133,
32638.72,-86.72276,
32657.79,-78.25175,
32676.87,-75.08318,
32695.95,-76.56826,
32715.02,-80.55673,
32734.1,-87.03613,
32753.17,-81.16853,
32772.25,-87.5731,
32791.33,-86.69758,
32810.4,-81.82666,
32829.48,-79.60806,
32848.55,-77.34956,
32867.63,-76.82756,
32886.71,-76.44496,
32905.78,-75.79754,
32924.86,-78.48193,
32943.93,-87.7953,
32963.01,-91.74485,
32982.09,-85.1956,
33001.16,-83.63535,
33020.23,-79.73466,
33039.31,-74.90173,
33058.39,-73.9186,
33077.46,-80.24062,
33096.54,-86.15111,
33115.61,-77.62462,
33134.69,-77.85829,
33153.77,-80.66811,
33172.84,-80.37744,
33191.92,-79.81758,
33211,-80.49829,
33230.07,-81.96214,
33249.14,-79.33689,
33268.22,-76.40691,
33287.3,-79.36723,
33306.38,-106.3714,
33325.45,-85.01637,
33344.52,-80.84171,
33363.6,-82.24487,
33382.68,-81.28535,
33401.75,-77.1803,
33420.83,-79.32036,
33439.9,-81.32267,
33458.98,-77.29185,
33478.05,-78.5237,
33497.13,-85.96122,
33516.21,-95.84884,
33535.28,-112.4566,
33554.36,-95.43771,
33573.43,-94.05544,
33592.51,-84.7377,
33611.59,-79.70786,
33630.66,-79.04062,
33649.74,-80.67031,
33668.81,-88.43504,
33687.89,-94.26472,
33706.96,-97.32904,
33726.04,-92.72093,
33745.12,-85.31139,
33764.19,-85.85664,
33783.27,-109.5309,
33802.34,-86.14717,
33821.42,-83.15029,
33840.5,-85.40508,
33859.57,-88.87869,
33878.65,-92.40746,
33897.72,-88.42773,
33916.8,-83.01468,
33935.87,-81.50389,
33954.95,-80.59438,
33974.03,-81.99336,
33993.1,-82.2177,
34012.18,-81.55569,
34031.25,-81.86066,
34050.33,-82.62666,
34069.41,-86.3351,
34088.48,-87.04706,
34107.56,-85.27232,
34126.63,-93.54949,
34145.71,-88.95381,
34164.79,-82.6244,
34183.86,-83.59682,
34202.94,-88.06071,
34222.01,-91.37849,
34241.09,-104.554,
34260.16,-95.56229,
34279.24,-92.58168,
34298.32,-104.4115,
34317.39,-93.61546,
34336.47,-87.57211,
34355.54,-85.54073,
34374.62,-85.6004,
34393.7,-85.49493,
34412.77,-84.71917,
34431.85,-89.74631,
34450.92,-99.84611,
34470,-90.9109,
34489.07,-93.22319,
34508.15,-99.65028,
34527.23,-103.7548,
34546.3,-97.75689,
34565.38,-98.17365,
34584.45,-99.13354,
34603.53,-91.77937,
34622.61,-91.10185,
34641.68,-94.96223,
34660.76,-96.07458,
34679.83,-94.84996,
34698.91,-92.66842,
34717.98,-92.56339,
34737.06,-93.35461,
34756.14,-89.28135,
34775.21,-73.15455,
34794.29,-63.20347,
34813.36,-60.13969,
34832.44,-62.81559,
34851.52,-68.11683,
34870.59,-68.60099,
34889.66,-63.54203,
34908.74,-60.23184,
34927.82,-62.47364,
34946.89,-71.84297,
34965.97,-90.43079,
34985.05,-102.8705,
35004.12,-114.3289,
35023.2,-109.5204,
35042.27,-112.9208,
35061.35,-105.9622,
35080.43,-109.8235,
35099.5,-98.80845,
35118.57,-98.29291,
35137.65,-113.7281,
35156.73,-98.52998,
35175.8,-95.20384,
35194.88,-97.51952,
35213.95,-99.15505,
35233.03,-95.4404,
35252.11,-94.80609,
35271.18,-101.0092,
35290.26,-95.87137,
35309.33,-90.9118,
35328.41,-93.59245,
35347.48,-95.56782,
35366.56,-92.77022,
35385.64,-89.34866,
35404.71,-89.86972,
35423.79,-95.58585,
35442.86,-89.83891,
35461.94,-89.04194,
35481.02,-91.35754,
35500.09,-88.27869,
35519.17,-87.25842,
35538.24,-85.89574,
35557.32,-83.5071,
35576.39,-90.00685,
35595.47,-93.65983,
35614.55,-86.92638,
35633.62,-88.91917,
35652.7,-87.81811,
35671.77,-84.72118,
35690.85,-85.13966,
35709.93,-83.90576,
35729,-84.10743,
35748.08,-82.68619,
35767.15,-80.27589,
35786.23,-81.60831,
35805.3,-83.39515,
35824.38,-90.04151,
35843.46,-88.8089,
35862.53,-82.4118,
35881.61,-82.52754,
35900.68,-84.56607,
35919.76,-88.58603,
35938.84,-112.6647,
35957.91,-87.20592,
35976.99,-85.37919,
35996.06,-91.82457,
36015.14,-95.53946,
36034.21,-94.35653,
36053.29,-87.71104,
36072.37,-79.91434,
36091.44,-78.80916,
36110.52,-81.00748,
36129.59,-87.44859,
36148.67,-100.7307,
36167.75,-96.31819,
36186.82,-94.89658,
36205.9,-93.03998,
36224.97,-93.04756,
36244.05,-82.09848,
36263.13,-80.47253,
36282.2,-93.56218,
36301.28,-88.13361,
36320.35,-87.38448,
36339.43,-81.87553,
36358.5,-78.35165,
36377.58,-77.43153,
36396.66,-78.38371,
36415.73,-80.59361,
36434.81,-81.11531,
36453.88,-79.02899,
36472.96,-81.64482,
36492.04,-83.61137,
36511.11,-82.01846,
36530.19,-81.99058,
36549.26,-81.37218,
36568.34,-81.14986,
36587.41,-78.24085,
36606.49,-77.79771,
36625.57,-84.89229,
36644.64,-83.43445,
36663.72,-75.78854,
36682.79,-75.94392,
36701.87,-79.7084,
36720.95,-83.75787,
36740.02,-86.18002,
36759.1,-90.62115,
36778.17,-94.19907,
36797.25,-81.43012,
36816.32,-77.95835,
36835.4,-78.45964,
36854.48,-79.98121,
36873.55,-80.634,
36892.63,-83.23553,
36911.7,-84.84776,
36930.78,-86.34357,
36949.86,-93.32567,
36968.93,-81.91957,
36988,-88.72964,
37007.08,-86.79076,
37026.16,-79.70914,
37045.23,-75.91885,
37064.31,-77.23422,
37083.38,-85.2397,
37102.46,-84.55557,
37121.54,-82.22671,
37140.61,-83.94208,
37159.69,-82.6261,
37178.77,-102.4762,
37197.84,-80.61675,
37216.91,-81.34116,
37235.99,-87.31424,
37255.07,-92.85999,
37274.14,-80.3801,
37293.22,-80.58865,
37312.29,-90.54788,
37331.37,-78.95072,
37350.45,-78.88692,
37369.52,-95.32288,
37388.6,-89.36234,
37407.67,-92.08144,
37426.75,-79.17828,
37445.82,-76.62576,
37464.9,-76.84164,
37483.98,-80.42668,
37503.05,-81.17603,
37522.13,-77.96851,
37541.2,-74.29732,
37560.28,-74.61169,
37579.36,-87.48532,
37598.43,-81.30428,
37617.51,-82.51403,
37636.58,-75.78806,
37655.66,-71.50557,
37674.73,-75.34904,
37693.81,-86.16022,
37712.89,-74.86356,
37731.96,-72.89693,
37751.04,-72.08249,
37770.11,-71.55629,
37789.19,-74.30696,
37808.27,-77.6142,
37827.34,-73.1716,
37846.42,-72.41862,
37865.49,-72.38093,
37884.57,-75.19894,
37903.64,-76.30827,
37922.72,-71.68263,
37941.8,-70.63472,
37960.87,-73.51779,
37979.95,-76.75263,
37999.02,-76.57441,
38018.1,-73.43987,
38037.18,-75.15005,
38056.25,-92.24274,
38075.33,-86.3231,
38094.4,-79.13819,
38113.48,-77.88401,
38132.55,-80.42657,
38151.63,-89.70097,
38170.71,-78.57343,
38189.78,-75.9234,
38208.86,-78.15108,
38227.93,-89.05206,
38247.01,-80.08529,
38266.09,-80.39855,
38285.16,-81.42625,
38304.24,-75.58282,
38323.31,-76.02305,
38342.39,-82.39999,
38361.46,-79.62197,
38380.54,-75.47317,
38399.62,-76.86694,
38418.69,-84.40794,
38437.77,-79.2065,
38456.84,-82.09148,
38475.92,-86.35006,
38495,-77.20597,
38514.07,-76.23508,
38533.15,-80.0536,
38552.22,-87.53425,
38571.3,-80.18466,
38590.38,-76.89658,
38609.45,-79.93376,
38628.53,-90.0894,
38647.6,-83.71365,
38666.68,-73.95005,
38685.75,-74.14893,
38704.83,-76.44325,
38723.91,-75.92528,
38742.98,-72.64831,
38762.05,-70.92128,
38781.13,-73.43766,
38800.21,-76.53654,
38819.29,-73.17438,
38838.36,-71.8918,
38857.44,-72.21842,
38876.51,-74.12662,
38895.59,-74.97276,
38914.66,-72.39742,
38933.74,-72.44963,
38952.82,-73.61623,
38971.89,-74.23425,
38990.96,-77.16541,
39010.04,-86.10568,
39029.12,-73.46268,
39048.2,-73.11242,
39067.27,-81.01057,
39086.34,-81.00048,
39105.42,-81.91616,
39124.5,-81.7892,
39143.57,-75.49771,
39162.65,-77.4499,
39181.72,-80.1595,
39200.8,-82.18324,
39219.88,-81.09854,
39238.95,-78.81351,
39258.03,-79.73314,
39277.1,-84.74454,
39296.18,-97.82928,
39315.25,-92.53333,
39334.33,-79.8962,
39353.41,-77.23286,
39372.48,-82.75875,
39391.56,-86.56898,
39410.63,-81.97543,
39429.71,-84.81161,
39448.79,-91.33041,
39467.86,-85.13306,
39486.94,-80.64679,
39506.01,-81.73056,
39525.09,-91.36815,
39544.16,-83.32543,
39563.24,-83.02566,
39582.32,-82.93415,
39601.39,-88.37799,
39620.47,-83.98309,
39639.54,-77.79559,
39658.62,-76.97485,
39677.7,-79.71208,
39696.77,-85.14662,
39715.85,-85.36823,
39734.92,-83.83831,
39754,-100.9789,
39773.07,-84.81499,
39792.15,-82.26463,
39811.23,-79.79124,
39830.3,-78.31257,
39849.38,-78.38119,
39868.45,-77.46204,
39887.53,-78.2201,
39906.61,-83.51048,
39925.68,-107.1843,
39944.76,-88.25889,
39963.83,-86.09747,
39982.91,-84.05354,
40001.98,-78.86063,
40021.06,-75.36735,
40040.14,-77.24174,
40059.21,-93.46077,
40078.29,-81.71294,
40097.36,-78.90023,
40116.44,-80.99667,
40135.52,-82.87202,
40154.59,-81.68643,
40173.67,-81.80595,
40192.74,-83.23111,
40211.82,-83.04276,
40230.89,-79.01015,
40249.97,-78.30525,
40269.05,-86.24141,
40288.12,-92.21832,
40307.2,-84.31985,
40326.27,-81.90239,
40345.35,-84.01175,
40364.43,-79.21902,
40383.5,-78.37235,
40402.58,-81.94313,
40421.65,-80.27786,
40440.73,-78.47051,
40459.8,-82.74276,
40478.88,-91.88901,
40497.96,-100.3181,
40517.03,-103.8364,
40536.11,-94.45538,
40555.18,-91.15979,
40574.26,-82.9469,
40593.34,-80.6348,
40612.41,-81.13448,
40631.49,-84.82911,
40650.56,-100.6049,
40669.64,-93.66125,
40688.71,-116.1218,
40707.79,-89.80865,
40726.87,-86.1664,
40745.94,-91.23602,
40765.02,-93.14436,
40784.09,-85.24186,
40803.17,-85.07457,
40822.25,-90.53632,
40841.32,-90.39512,
40860.39,-104.1133,
40879.47,-86.85045,
40898.55,-84.15992,
40917.63,-82.70045,
40936.7,-82.92775,
40955.77,-84.27605,
40974.85,-83.35718,
40993.93,-83.1097,
41013,-83.52966,
41032.08,-85.21912,
41051.16,-90.75313,
41070.23,-86.87649,
41089.3,-89.10269,
41108.38,-96.31531,
41127.46,-86.06164,
41146.54,-83.83877,
41165.61,-87.65872,
41184.68,-91.74999,
41203.76,-98.5736,
41222.84,-103.7371,
41241.91,-94.87358,
41260.99,-97.87344,
41280.06,-101.0938,
41299.14,-91.04532,
41318.21,-87.78846,
41337.29,-87.17218,
41356.37,-87.57924,
41375.44,-85.80925,
41394.52,-86.79467,
41413.59,-97.86346,
41432.67,-96.60414,
41451.75,-94.87217,
41470.82,-98.40514,
41489.9,-104.9312,
41508.97,-101.3751,
41528.05,-97.8505,
41547.13,-98.28999,
41566.2,-95.54157,
41585.28,-92.96807,
41604.35,-93.46847,
41623.43,-95.60421,
41642.5,-95.65037,
41661.58,-92.88788,
41680.66,-91.90738,
41699.73,-92.72992,
41718.81,-92.62437,
41737.88,-82.48237,
41756.96,-68.8243,
41776.04,-62.39088,
41795.11,-62.48883,
41814.19,-67.34354,
41833.26,-68.32417,
41852.34,-67.31828,
41871.41,-63.12279,
41890.49,-62.22888,
41909.57,-67.72663,
41928.64,-81.42348,
41947.72,-95.30361,
41966.79,-101.8286,
41985.87,-104.7454,
42004.95,-106.5955,
42024.02,-111.4714,
42043.1,-110.7259,
42062.17,-97.86351,
42081.25,-95.0377,
42100.32,-100.2706,
42119.4,-105.1907,
42138.48,-95.9071,
42157.55,-96.31382,
42176.63,-100.3777,
42195.7,-97.58472,
42214.78,-95.83721,
42233.86,-97.70107,
42252.93,-108.1731,
42272.01,-93.2981,
42291.08,-94.49771,
42310.16,-100.8464,
42329.23,-98.93356,
42348.31,-93.30173,
42367.39,-90.73943,
42386.46,-93.04302,
42405.54,-94.37775,
42424.61,-90.01668,
42443.69,-91.94458,
42462.77,-91.59358,
42481.84,-88.44847,
42500.92,-88.62547,
42519.99,-85.65958,
42539.07,-86.7411,
42558.14,-108.0304,
42577.22,-89.75251,
42596.3,-88.29037,
42615.37,-91.45039,
42634.45,-87.0378,
42653.52,-86.58801,
42672.6,-86.20995,
42691.68,-85.2823,
42710.75,-85.90051,
42729.82,-82.50578,
42748.9,-82.24537,
42767.98,-84.23408,
42787.05,-86.80785,
42806.13,-102.8597,
42825.21,-85.47675,
42844.28,-83.46068,
42863.36,-84.81454,
42882.43,-87.88353,
42901.51,-94.28784,
42920.59,-94.36886,
42939.66,-86.84413,
42958.73,-88.48725,
42977.81,-103.7071,
42996.89,-94.69234,
43015.96,-99.48695,
43035.04,-83.8223,
43054.11,-80.20515,
43073.19,-81.01627,
43092.27,-85.14954,
43111.34,-95.05403,
43130.42,-97.11667,
43149.49,-95.31187,
43168.57,-94.04018,
43187.64,-94.6769,
43206.72,-88.52425,
43225.8,-81.92089,
43244.88,-85.65978,
43263.95,-93.0259,
43283.02,-88.27224,
43302.1,-87.32647,
43321.18,-83.24929,
43340.25,-80.39582,
43359.33,-79.62492,
43378.4,-80.35942,
43397.48,-82.75764,
43416.55,-81.23842,
43435.63,-81.41068,
43454.71,-84.83486,
43473.78,-84.28696,
43492.86,-83.36658,
43511.93,-83.35999,
43531.01,-82.81669,
43550.09,-81.20403,
43569.16,-78.72234,
43588.24,-80.96222,
43607.31,-107.2403,
43626.39,-79.55167,
43645.46,-76.63235,
43664.54,-78.97717,
43683.62,-83.27412,
43702.69,-86.58543,
43721.77,-88.55901,
43740.84,-99.08645,
43759.92,-88.25055,
43779,-81.11343,
43798.07,-79.65279,
43817.15,-81.1695,
43836.22,-81.98335,
43855.3,-83.38048,
43874.38,-86.25313,
43893.45,-86.7009,
43912.53,-95.51423,
43931.6,-85.49091,
43950.68,-84.11209,
43969.75,-99.65379,
43988.83,-84.7858,
