X (Hz),Y (dBV),
22185.17,-69.39175,
22204.25,-69.86671,
22223.32,-70.53326,
22242.4,-70.79636,
22261.48,-71.61384,
22280.55,-71.97355,
22299.63,-72.86215,
22318.7,-72.55608,
22337.78,-72.78931,
22356.86,-73.67617,
22375.93,-73.52629,
22395.01,-74.21274,
22414.08,-74.02112,
22433.16,-74.47413,
22452.23,-75.27393,
22471.31,-74.68585,
22490.39,-75.52094,
22509.46,-75.87334,
22528.54,-75.90524,
22547.61,-75.96004,
22566.69,-76.03082,
22585.77,-76.51225,
22604.84,-76.67188,
22623.92,-76.41132,
22642.99,-76.0752,
22662.07,-76.44982,
22681.14,-76.14816,
22700.22,-76.32893,
22719.3,-76.66946,
22738.37,-77.00967,
22757.45,-76.47945,
22776.52,-76.46947,
22795.6,-76.84695,
22814.68,-76.89491,
22833.75,-76.60719,
22852.83,-76.689,
22871.9,-76.56577,
22890.98,-76.57187,
22910.05,-76.54906,
22929.13,-75.76801,
22948.21,-76.44975,
22967.28,-76.01869,
22986.36,-75.42871,
23005.43,-75.08862,
23024.51,-75.15974,
23043.58,-74.4459,
23062.66,-74.53311,
23081.74,-73.71131,
23100.81,-73.32391,
23119.89,-72.95334,
23138.96,-71.83241,
23158.04,-71.35425,
23177.12,-70.07506,
23196.19,-68.49792,
23215.27,-63.29678,
23234.34,-68.18272,
23253.42,-65.19019,
23272.49,-63.12054,
23291.57,-58.7384,
23310.65,-49.01386,
23329.72,-55.00088,
23348.8,-63.85148,
23367.87,-62.86404,
23386.95,-57.41335,
23406.03,-48.51993,
23425.1,-43.58868,
23444.18,-54.48233,
23463.25,-58.68351,
23482.33,-61.65066,
23501.4,-63.00211,
23520.48,-47.38876,
23539.56,-61.71917,
23558.63,-63.70842,
23577.71,-65.21442,
23596.78,-66.39663,
23615.86,-73.91965,
23634.94,-67.07446,
23654.01,-67.88,
23673.09,-68.44779,
23692.16,-68.91254,
23711.24,-69.28297,
23730.31,-69.8244,
23749.39,-70.28104,
23768.46,-70.79209,
23787.54,-70.86025,
23806.62,-71.11108,
23825.69,-71.25323,
23844.77,-71.70251,
23863.85,-71.72722,
23882.92,-71.78616,
23902,-71.79326,
23921.07,-71.66565,
23940.15,-72.13174,
23959.22,-72.53403,
23978.3,-72.63542,
23997.38,-72.8295,
24016.45,-72.37239,
24035.53,-72.47694,
24054.6,-73.08922,
24073.68,-73.20246,
24092.75,-73.45248,
24111.83,-73.42818,
24130.91,-73.0768,
24149.98,-73.37735,
24169.06,-73.40373,
24188.13,-73.29322,
24207.21,-73.62531,
24226.29,-73.51656,
24245.36,-73.68104,
24264.44,-73.49722,
24283.51,-73.6396,
24302.59,-73.75632,
24321.66,-74.12254,
24340.74,-73.84345,
24359.82,-73.77248,
24378.89,-74.0083,
24397.97,-73.8278,
24417.04,-74.24325,
24436.12,-73.76199,
24455.2,-73.7845,
24474.27,-73.89013,
24493.35,-73.77211,
24512.42,-73.82509,
24531.5,-73.69948,
24550.57,-73.95949,
24569.65,-73.88036,
24588.73,-73.74516,
24607.8,-73.96149,
24626.88,-73.42141,
24645.95,-73.76227,
24665.03,-73.57159,
24684.11,-73.68447,
24703.18,-73.84011,
24722.26,-73.54691,
24741.33,-73.26364,
24760.41,-73.43829,
24779.48,-73.3398,
24798.56,-73.94766,
24817.63,-73.81624,
24836.71,-73.08639,
24855.79,-73.11679,
24874.86,-72.83857,
24893.94,-73.27067,
24913.02,-73.10842,
24932.09,-72.9815,
24951.17,-72.71257,
24970.24,-72.35987,
24989.32,-72.24493,
25008.39,-72.4638,
25027.47,-72.12942,
25046.54,-72.07198,
25065.62,-71.5696,
25084.7,-71.63928,
25103.77,-71.6478,
25122.85,-70.7215,
25141.92,-71.05715,
25161,-70.63722,
25180.08,-70.1545,
25199.15,-69.55905,
25218.23,-72.21385,
25237.3,-68.75223,
25256.38,-67.96685,
25275.46,-66.44292,
25294.53,-63.68012,
25313.61,-53.70673,
25332.68,-65.06252,
25351.76,-65.83913,
25370.83,-63.3844,
25389.91,-59.16223,
25408.99,-50.28008,
25428.06,-52.02038,
25447.14,-62.79132,
25466.21,-67.75689,
25485.29,-69.05788,
25504.37,-62.60382,
25523.44,-53.53363,
25542.52,-66.61611,
25561.59,-70.52967,
25580.67,-74.76028,
25599.74,-76.22367,
25618.82,-69.8362,
25637.9,-79.14624,
25656.97,-80.19962,
25676.05,-79.73618,
25695.12,-81.54077,
25714.2,-79.13688,
25733.28,-80.9557,
25752.35,-81.06342,
25771.43,-80.59032,
25790.5,-80.57107,
25809.58,-79.35583,
25828.65,-79.34858,
25847.73,-79.9538,
25866.8,-79.41197,
25885.88,-78.32267,
25904.96,-77.97591,
25924.03,-79.06824,
25943.11,-78.61526,
25962.18,-78.17259,
25981.26,-78.54582,
26000.34,-78.1555,
26019.41,-77.93618,
26038.49,-76.95604,
26057.56,-77.52732,
26076.64,-77.53818,
26095.71,-77.1422,
26114.79,-76.44906,
26133.87,-75.70151,
26152.94,-76.02612,
26172.02,-76.11413,
26191.09,-75.90648,
26210.17,-75.76279,
26229.25,-75.17912,
26248.32,-75.07083,
26267.4,-74.89145,
26286.47,-74.9305,
26305.55,-74.99621,
26324.63,-73.70311,
26343.7,-73.95404,
26362.78,-73.75641,
26381.85,-73.78059,
26400.93,-73.3782,
26420,-72.70705,
26439.08,-72.79333,
26458.16,-72.46572,
26477.23,-71.84007,
26496.31,-71.58431,
26515.38,-71.63611,
26534.46,-71.07658,
26553.54,-70.54498,
26572.61,-70.19924,
26591.69,-69.8419,
26610.76,-69.14471,
26629.84,-68.71419,
26648.91,-68.17409,
26667.99,-67.66036,
26687.07,-66.52779,
26706.14,-61.60301,
26725.22,-64.74837,
26744.29,-62.97573,
26763.37,-61.42059,
26782.45,-57.70231,
26801.52,-46.76232,
26820.6,-59.87688,
26839.67,-62.3869,
26858.75,-58.95404,
26877.82,-53.66915,
26896.9,-44.05032,
26915.97,-44.70366,
26935.05,-54.59904,
26954.13,-59.25695,
26973.2,-61.97222,
26992.28,-57.08117,
27011.35,-46.38287,
27030.43,-58.07335,
27049.51,-61.32554,
27068.58,-63.66082,
27087.66,-64.92983,
27106.73,-74.58213,
27125.81,-67.86017,
27144.88,-68.46198,
27163.96,-69.44466,
27183.04,-70.18188,
27202.11,-70.17005,
27221.19,-71.50948,
27240.26,-71.90905,
27259.34,-72.95942,
27278.42,-73.52723,
27297.49,-73.92798,
27316.57,-74.49718,
27335.64,-75.01868,
27354.72,-75.2149,
27373.79,-75.55621,
27392.87,-75.77625,
27411.95,-75.51482,
27431.02,-76.55944,
27450.1,-76.45887,
27469.17,-77.07095,
27488.25,-77.39539,
27507.33,-77.62527,
27526.4,-77.60161,
27545.48,-78.21323,
27564.55,-78.67074,
27583.63,-79.15324,
27602.71,-79.72099,
27621.78,-79.09261,
27640.86,-79.8858,
27659.93,-79.82887,
27679.01,-79.32541,
27698.08,-78.93764,
27717.16,-80.19542,
27736.23,-80.44488,
27755.31,-80.17432,
27774.39,-80.4751,
27793.46,-79.23377,
27812.54,-82.97469,
27831.62,-81.19006,
27850.69,-80.95322,
27869.77,-81.30237,
27888.84,-78.85914,
27907.92,-65.05706,
27926.99,-81.91467,
27946.07,-83.20377,
27965.14,-83.66489,
27984.22,-82.29874,
28003.3,-78.27596,
28022.37,-84.05598,
28041.45,-84.27592,
28060.52,-83.80524,
28079.6,-83.55492,
28098.68,-81.92609,
28117.75,-85.09361,
28136.83,-85.49948,
28155.9,-84.77133,
28174.98,-84.33488,
28194.05,-85.62676,
28213.13,-85.86087,
28232.21,-84.83997,
28251.28,-85.11177,
28270.36,-85.28265,
28289.43,-86.98139,
28308.51,-88.68328,
28327.59,-86.63452,
28346.66,-87.54815,
28365.74,-85.64395,
28384.81,-87.71946,
28403.89,-88.15309,
28422.96,-87.69128,
28442.04,-88.09219,
28461.12,-87.12289,
28480.19,-88.56081,
28499.27,-88.02121,
28518.34,-88.88586,
28537.42,-87.56395,
28556.5,-86.12849,
28575.57,-89.21558,
28594.65,-88.46587,
28613.72,-85.70367,
28632.8,-84.26217,
28651.88,-82.19875,
28670.95,-82.06792,
28690.03,-79.47746,
28709.1,-78.4257,
28728.18,-79.74067,
28747.25,-76.1329,
28766.33,-74.03413,
28785.4,-69.08342,
28804.48,-51.74454,
28823.56,-73.36963,
28842.63,-72.34065,
28861.71,-67.87149,
28880.79,-61.67343,
28899.86,-49.36342,
28918.94,-54.82142,
28938.01,-63.1615,
28957.09,-67.77447,
28976.16,-71.78697,
28995.24,-63.25889,
29014.31,-55.9341,
29033.39,-64.07877,
29052.47,-66.80745,
29071.54,-68.56251,
29090.62,-69.88027,
29109.69,-68.27132,
29128.77,-70.58257,
29147.85,-70.97758,
29166.92,-71.91454,
29186,-72.16411,
29205.07,-72.99481,
29224.15,-72.97227,
29243.22,-73.09536,
29262.3,-73.98022,
29281.38,-73.58698,
29300.45,-73.67616,
29319.53,-74.07899,
29338.6,-74.46166,
29357.68,-74.78714,
29376.76,-74.63922,
29395.83,-74.42482,
29414.91,-75.03525,
29433.98,-74.87601,
29453.06,-75.12704,
29472.13,-75.61367,
29491.21,-75.46732,
29510.29,-75.46209,
29529.36,-74.94596,
29548.44,-75.3709,
29567.51,-75.5994,
29586.59,-75.98235,
29605.67,-75.32367,
29624.74,-75.20293,
29643.82,-75.24366,
29662.89,-75.91174,
29681.97,-76.14966,
29701.04,-76.23834,
29720.12,-75.33797,
29739.2,-75.58475,
29758.27,-75.67757,
29777.35,-76.06523,
29796.42,-76.19971,
29815.5,-75.16165,
29834.57,-75.20132,
29853.65,-75.18894,
29872.73,-75.63454,
29891.8,-75.33632,
29910.88,-75.2225,
29929.95,-75.28777,
29949.03,-74.86143,
29968.11,-74.62386,
29987.18,-74.58652,
30006.26,-74.97156,
30025.33,-75.12247,
30044.41,-73.98704,
30063.48,-74.37516,
30082.56,-74.22561,
30101.64,-73.37222,
30120.71,-73.59338,
30139.79,-73.06348,
30158.86,-73.34871,
30177.94,-72.97969,
30197.02,-69.26567,
30216.09,-70.94324,
30235.17,-70.16246,
30254.24,-69.30708,
30273.32,-66.90459,
30292.39,-54.80201,
30311.47,-70.11005,
30330.55,-67.46207,
30349.62,-64.84919,
30368.7,-60.42358,
30387.77,-49.83864,
30406.85,-56.65834,
30425.93,-67.02592,
30445,-72.216,
30464.08,-69.43039,
30483.15,-59.53619,
30502.23,-55.28304,
30521.3,-65.75108,
30540.38,-69.92503,
30559.46,-73.30592,
30578.53,-74.44366,
30597.61,-80.56357,
30616.68,-81.3478,
30635.76,-81.83076,
30654.84,-85.66835,
30673.91,-85.65685,
30692.99,-85.42694,
30712.06,-86.8026,
30731.14,-87.41698,
30750.21,-91.00824,
30769.29,-92.8725,
30788.37,-91.24393,
30807.44,-89.35844,
30826.52,-89.91085,
30845.59,-92.34421,
30864.67,-90.91147,
30883.74,-89.6364,
30902.82,-90.47011,
30921.9,-87.68831,
30940.97,-91.08388,
30960.05,-88.95909,
30979.12,-89.51247,
30998.2,-86.83826,
31017.28,-86.4657,
31036.35,-88.56917,
31055.43,-87.03988,
31074.5,-87.59576,
31093.58,-85.94094,
31112.65,-86.08884,
31131.73,-85.79154,
31150.81,-86.87926,
31169.88,-86.33084,
31188.96,-87.6767,
31208.03,-85.94914,
31227.11,-86.39367,
31246.19,-86.98024,
31265.26,-84.05582,
31284.34,-92.56708,
31303.41,-81.62167,
31322.49,-84.35297,
31341.56,-85.19692,
31360.64,-83.40298,
31379.72,-77.71731,
31398.79,-64.88143,
31417.87,-77.17368,
31436.94,-79.19186,
31456.02,-80.32714,
31475.1,-81.71077,
31494.17,-88.92318,
31513.25,-81.80511,
31532.32,-81.73782,
31551.4,-82.74556,
31570.47,-82.38928,
31589.55,-85.72343,
31608.63,-80.94273,
31627.7,-81.76038,
31646.78,-81.7477,
31665.85,-82.35022,
31684.93,-81.80989,
31704,-80.87859,
31723.08,-81.63383,
31742.16,-81.17242,
31761.23,-81.85192,
31780.31,-81.67691,
31799.38,-80.5611,
31818.46,-80.27836,
31837.54,-79.84867,
31856.61,-80.52634,
31875.69,-80.23552,
31894.76,-81.09961,
31913.84,-80.69764,
31932.91,-79.62196,
31951.99,-79.69875,
31971.07,-79.09319,
31990.14,-79.51902,
32009.22,-78.64768,
32028.29,-78.37029,
32047.37,-78.07367,
32066.45,-77.89766,
32085.52,-77.94865,
32104.6,-76.28835,
32123.67,-76.06461,
32142.75,-74.60981,
32161.82,-74.36852,
32180.9,-71.84348,
32199.98,-78.70942,
32219.05,-76.66295,
32238.13,-74.29501,
32257.2,-73.26518,
32276.28,-69.48358,
32295.36,-47.16988,
32314.43,-65.18276,
32333.51,-64.297,
32352.58,-62.15282,
32371.66,-56.94584,
32390.73,-42.47444,
32409.81,-55.13247,
32428.89,-64.4222,
32447.96,-68.34888,
32467.04,-64.48595,
32486.11,-52.43874,
32505.19,-52.56991,
32524.27,-60.88476,
32543.34,-64.1031,
32562.42,-67.27148,
32581.49,-69.4285,
32600.57,-65.43741,
32619.64,-69.14169,
32638.72,-69.79622,
32657.79,-71.34389,
32676.87,-71.70443,
32695.95,-73.30688,
32715.02,-73.15666,
32734.1,-73.55737,
32753.17,-74.14933,
32772.25,-74.78992,
32791.33,-74.95145,
32810.4,-75.22323,
32829.48,-75.91559,
32848.55,-76.22286,
32867.63,-76.64751,
32886.71,-76.49713,
32905.78,-76.34724,
32924.86,-77.12869,
32943.93,-77.01595,
32963.01,-77.11729,
32982.09,-77.66338,
33001.16,-78.04861,
33020.23,-77.93378,
33039.31,-77.76572,
33058.39,-78.19141,
33077.46,-79.0807,
33096.54,-78.51246,
33115.61,-79.01178,
33134.69,-78.7194,
33153.77,-78.93431,
33172.84,-79.46202,
33191.92,-80.05789,
33211,-79.46204,
33230.07,-79.52234,
33249.14,-79.45961,
33268.22,-80.06603,
33287.3,-80.32223,
33306.38,-79.99818,
33325.45,-79.46462,
33344.52,-80.09003,
33363.6,-79.88607,
33382.68,-80.1741,
33401.75,-80.50563,
33420.83,-81.48882,
33439.9,-80.62766,
33458.98,-80.69849,
33478.05,-80.76738,
33497.13,-81.51653,
33516.21,-82.07069,
33535.28,-81.82117,
33554.36,-81.15604,
33573.43,-83.05202,
33592.51,-81.39945,
33611.59,-80.86716,
33630.66,-82.31834,
33649.74,-81.30299,
33668.81,-81.17245,
33687.89,-77.0743,
33706.96,-80.84343,
33726.04,-83.09472,
33745.12,-80.87189,
33764.19,-77.82057,
33783.27,-54.45435,
33802.34,-75.20856,
33821.42,-73.39745,
33840.5,-71.21541,
33859.57,-64.95982,
33878.65,-49.93368,
33897.72,-61.00691,
33916.8,-68.73941,
33935.87,-71.58131,
33954.95,-70.49434,
33974.03,-59.99633,
33993.1,-59.50615,
34012.18,-67.16078,
34031.25,-69.6734,
34050.33,-70.83167,
34069.41,-71.17478,
34088.48,-77.02481,
34107.56,-75.16,
34126.63,-75.28816,
34145.71,-75.23389,
34164.79,-75.11207,
34183.86,-76.01067,
34202.94,-75.73323,
34222.01,-76.41435,
34241.09,-77.01446,
34260.16,-76.97148,
34279.24,-77.35284,
34298.32,-78.17231,
34317.39,-77.63844,
34336.47,-78.1893,
34355.54,-78.16661,
34374.62,-77.87524,
34393.7,-77.95177,
34412.77,-77.09637,
34431.85,-78.2834,
34450.92,-78.31194,
34470,-78.70265,
34489.07,-77.44344,
34508.15,-77.05368,
34527.23,-78.21901,
34546.3,-78.36871,
34565.38,-78.89341,
34584.45,-78.41994,
34603.53,-78.29887,
34622.61,-78.39111,
34641.68,-78.66498,
34660.76,-78.52399,
34679.83,-79.48228,
34698.91,-78.28082,
34717.98,-78.8642,
34737.06,-79.08441,
34756.14,-78.52435,
34775.21,-80.04779,
34794.29,-78.20615,
34813.36,-78.96936,
34832.44,-79.22629,
34851.52,-79.29336,
34870.59,-80.38368,
34889.66,-73.01007,
34908.74,-77.39023,
34927.82,-77.51794,
34946.89,-77.97086,
34965.97,-78.17262,
34985.05,-79.06838,
35004.12,-78.50394,
35023.2,-78.05043,
35042.27,-78.69326,
35061.35,-78.26542,
35080.43,-79.5904,
35099.5,-78.01884,
35118.57,-78.28347,
35137.65,-78.23066,
35156.73,-78.78276,
35175.8,-78.82672,
35194.88,-77.63892,
35213.95,-77.83452,
35233.03,-77.79842,
35252.11,-78.17169,
35271.18,-78.81036,
35290.26,-78.4377,
35309.33,-77.67676,
35328.41,-77.52148,
35347.48,-77.53854,
35366.56,-78.16673,
35385.64,-78.43275,
35404.71,-78.32761,
35423.79,-77.67493,
35442.86,-77.52608,
35461.94,-77.44689,
35481.02,-77.80446,
35500.09,-77.41567,
35519.17,-77.07014,
35538.24,-76.57822,
35557.32,-76.42419,
35576.39,-77.01388,
35595.47,-76.16435,
35614.55,-76.12971,
35633.62,-75.22247,
35652.7,-74.8412,
35671.77,-73.91395,
35690.85,-73.9931,
35709.93,-74.2997,
35729,-73.0252,
35748.08,-70.35615,
35767.15,-64.96298,
35786.23,-52.26255,
35805.3,-67.29203,
35824.38,-69.49252,
35843.46,-69.87334,
35862.53,-65.57809,
35881.61,-45.51547,
35900.68,-70.38634,
35919.76,-76.0913,
35938.84,-71.68626,
35957.91,-65.29739,
35976.99,-53.0804,
35996.06,-60.05036,
36015.14,-68.94046,
36034.21,-72.36227,
36053.29,-78.64764,
36072.37,-83.44205,
36091.44,-72.17415,
36110.52,-77.48664,
36129.59,-78.92168,
36148.67,-79.81138,
36167.75,-81.05882,
36186.82,-80.72314,
36205.9,-80.81004,
36224.97,-81.89332,
36244.05,-80.78361,
36263.13,-83.23502,
36282.2,-82.29193,
36301.28,-81.42902,
36320.35,-82.32401,
36339.43,-81.72533,
36358.5,-81.72527,
36377.58,-80.69722,
36396.66,-80.567,
36415.73,-82.25198,
36434.81,-80.94498,
36453.88,-81.11047,
36472.96,-80.73963,
36492.04,-81.22505,
36511.11,-81.45789,
36530.19,-81.2725,
36549.26,-81.80055,
36568.34,-81.45934,
36587.41,-81.67807,
36606.49,-80.93469,
36625.57,-81.49831,
36644.64,-81.13112,
36663.72,-80.60556,
36682.79,-80.21781,
36701.87,-80.55089,
36720.95,-80.41582,
36740.02,-80.06221,
36759.1,-80.43929,
36778.17,-80.41617,
36797.25,-79.66951,
36816.32,-79.37962,
36835.4,-79.38863,
36854.48,-79.72123,
36873.55,-80.18943,
36892.63,-78.44171,
36911.7,-78.83966,
36930.78,-79.48327,
36949.86,-79.03912,
36968.93,-78.88782,
36988,-78.37378,
37007.08,-78.16763,
37026.16,-78.40851,
37045.23,-77.3894,
37064.31,-77.60464,
37083.38,-77.60111,
37102.46,-76.49411,
37121.54,-76.82027,
37140.61,-75.45294,
37159.69,-74.25621,
37178.77,-71.23827,
37197.84,-73.10858,
37216.91,-72.86288,
37235.99,-69.8985,
37255.07,-63.94215,
37274.14,-49.84602,
37293.22,-64.94441,
37312.29,-66.84277,
37331.37,-67.39401,
37350.45,-62.85391,
37369.52,-43.20848,
37388.6,-66.97354,
37407.67,-74.53986,
37426.75,-69.92018,
37445.82,-63.35816,
37464.9,-50.6661,
37483.98,-56.96417,
37503.05,-65.12627,
37522.13,-68.62485,
37541.2,-71.03049,
37560.28,-70.25797,
37579.36,-79.88123,
37598.43,-81.78952,
37617.51,-80.61598,
37636.58,-81.34494,
37655.66,-81.9823,
37674.73,-81.05148,
37693.81,-82.14925,
37712.89,-81.47358,
37731.96,-83.18813,
37751.04,-83.57841,
37770.11,-84.27604,
37789.19,-83.94825,
37808.27,-85.26796,
37827.34,-85.49779,
37846.42,-85.96352,
37865.49,-85.81218,
37884.57,-83.6537,
37903.64,-84.30029,
37922.72,-83.69732,
37941.8,-84.37557,
37960.87,-85.53125,
37979.95,-84.4479,
37999.02,-83.28465,
38018.1,-83.85252,
38037.18,-83.9479,
38056.25,-84.52635,
38075.33,-85.64346,
38094.4,-84.16169,
38113.48,-84.91196,
38132.55,-84.61063,
38151.63,-84.22965,
38170.71,-83.4407,
38189.78,-83.77806,
38208.86,-84.29184,
38227.93,-83.57608,
38247.01,-83.44247,
38266.09,-81.5145,
38285.16,-84.45015,
38304.24,-83.64235,
38323.31,-82.69884,
38342.39,-81.3381,
38361.46,-74.2972,
38380.54,-74.40183,
38399.62,-81.13934,
38418.69,-83.23463,
38437.77,-84.44718,
38456.84,-84.57816,
38475.92,-82.14694,
38495,-83.01552,
38514.07,-84.03902,
38533.15,-84.00895,
38552.22,-84.18923,
38571.3,-83.80074,
38590.38,-83.47807,
38609.45,-84.08121,
38628.53,-83.58147,
38647.6,-83.23996,
38666.68,-83.96175,
38685.75,-84.6267,
38704.83,-83.59592,
38723.91,-83.57626,
38742.98,-82.36856,
38762.05,-83.86219,
38781.13,-85.48091,
38800.21,-84.23051,
38819.29,-84.83698,
38838.36,-83.00386,
38857.44,-84.39294,
38876.51,-84.31824,
38895.59,-84.21782,
38914.66,-84.84821,
38933.74,-83.63448,
38952.82,-83.6696,
38971.89,-83.67998,
38990.96,-83.62852,
39010.04,-84.46041,
39029.12,-82.98593,
39048.2,-83.1796,
39067.27,-83.70862,
39086.34,-82.38176,
39105.42,-83.52441,
39124.5,-84.44479,
39143.57,-85.73819,
39162.65,-87.2778,
39181.72,-78.40167,
39200.8,-79.38544,
39219.88,-80.39498,
39238.95,-77.41087,
39258.03,-71.85071,
39277.1,-65.06675,
39296.18,-77.04755,
39315.25,-79.84548,
39334.33,-80.48363,
39353.41,-80.12738,
39372.48,-62.07738,
39391.56,-85.79991,
39410.63,-84.24567,
39429.71,-86.54728,
39448.79,-87.8635,
39467.86,-76.22491,
39486.94,-78.90879,
39506.01,-80.61227,
39525.09,-83.44347,
39544.16,-82.29831,
39563.24,-85.661,
39582.32,-80.64561,
39601.39,-81.89104,
39620.47,-82.90918,
39639.54,-81.71325,
39658.62,-83.2897,
39677.7,-81.7091,
39696.77,-82.70456,
39715.85,-81.7533,
39734.92,-82.77396,
39754,-82.79266,
39773.07,-81.89465,
39792.15,-81.56558,
39811.23,-82.06344,
39830.3,-83.60776,
39849.38,-82.70199,
39868.45,-80.9563,
39887.53,-81.47407,
39906.61,-82.03413,
39925.68,-82.01299,
39944.76,-82.90524,
39963.83,-81.47917,
39982.91,-82.12334,
40001.98,-81.49456,
40021.06,-82.04074,
40040.14,-82.98748,
40059.21,-82.99011,
40078.29,-82.60818,
40097.36,-81.69028,
40116.44,-81.50465,
40135.52,-82.31256,
40154.59,-82.41859,
40173.67,-82.46812,
40192.74,-81.59418,
40211.82,-81.688,
40230.89,-81.92181,
40249.97,-82.51578,
40269.05,-84.14679,
40288.12,-81.48734,
40307.2,-81.46172,
40326.27,-81.26448,
40345.35,-82.39936,
40364.43,-83.4349,
40383.5,-80.95239,
40402.58,-80.88185,
40421.65,-81.90536,
40440.73,-81.68972,
40459.8,-81.54525,
40478.88,-81.0112,
40497.96,-81.08655,
40517.03,-81.23842,
40536.11,-79.98324,
40555.18,-80.61766,
40574.26,-79.50667,
40593.34,-79.44348,
40612.41,-78.56725,
40631.49,-77.33431,
40650.56,-75.45211,
40669.64,-74.9464,
40688.71,-74.33283,
40707.79,-72.64636,
40726.87,-69.06297,
40745.94,-61.98361,
40765.02,-55.12756,
40784.09,-68.34932,
40803.17,-73.6646,
40822.25,-83.04936,
40841.32,-77.44822,
40860.39,-46.48573,
40879.47,-66.63768,
40898.55,-68.69405,
40917.63,-69.11141,
40936.7,-65.98907,
40955.77,-52.01844,
40974.85,-67.24989,
40993.93,-76.40369,
41013,-82.22381,
41032.08,-86.0421,
41051.16,-83.44688,
41070.23,-76.53592,
41089.3,-80.4362,
41108.38,-82.44068,
41127.46,-81.50288,
41146.54,-80.85479,
41165.61,-83.45117,
41184.68,-82.22115,
41203.76,-84.00603,
41222.84,-83.61565,
41241.91,-82.64149,
41260.99,-82.37447,
41280.06,-82.11618,
41299.14,-82.83718,
41318.21,-82.11658,
41337.29,-81.83093,
41356.37,-81.69502,
41375.44,-82.46727,
41394.52,-81.85706,
41413.59,-81.83678,
41432.67,-81.63506,
41451.75,-82.01875,
41470.82,-82.36462,
41489.9,-82.03552,
41508.97,-83.16222,
41528.05,-81.95626,
41547.13,-83.57612,
41566.2,-82.26077,
41585.28,-82.44775,
41604.35,-82.07257,
41623.43,-81.76629,
41642.5,-83.08995,
41661.58,-80.43166,
41680.66,-83.0652,
41699.73,-81.16996,
41718.81,-82.31622,
41737.88,-82.20163,
41756.96,-80.21866,
41776.04,-83.17148,
41795.11,-85.27045,
41814.19,-86.98393,
41833.26,-99.54098,
41852.34,-71.42643,
41871.41,-70.05805,
41890.49,-74.93359,
41909.57,-76.18429,
41928.64,-77.08876,
41947.72,-77.42509,
41966.79,-78.61383,
41985.87,-78.74451,
42004.95,-78.38644,
42024.02,-78.09743,
42043.1,-78.58247,
42062.17,-79.17355,
42081.25,-78.39385,
42100.32,-78.3333,
42119.4,-78.47118,
42138.48,-78.53159,
42157.55,-78.57102,
42176.63,-78.28272,
42195.7,-78.41325,
42214.78,-78.53629,
42233.86,-77.81345,
42252.93,-78.73196,
42272.01,-77.72829,
42291.08,-78.10876,
42310.16,-77.90098,
42329.23,-77.41481,
42348.31,-78.22978,
42367.39,-76.97517,
42386.46,-76.61615,
42405.54,-76.28661,
42424.61,-76.88209,
42443.69,-76.20154,
42462.77,-75.69282,
42481.84,-75.49322,
42500.92,-75.52752,
42519.99,-75.81937,
42539.07,-74.64773,
42558.14,-73.69602,
42577.22,-73.64992,
42596.3,-73.06712,
42615.37,-72.90157,
42634.45,-71.91029,
42653.52,-73.59208,
42672.6,-68.1178,
42691.68,-67.32268,
42710.75,-65.68073,
42729.82,-62.10671,
42748.9,-54.9336,
42767.98,-54.83701,
42787.05,-67.63339,
42806.13,-70.84879,
42825.21,-66.32533,
42844.28,-58.86115,
42863.36,-46.18156,
42882.43,-61.42728,
42901.51,-65.80727,
42920.59,-69.36019,
42939.66,-70.28117,
42958.73,-51.96848,
42977.81,-81.52999,
42996.89,-76.82499,
43015.96,-79.79201,
43035.04,-78.57784,
43054.11,-74.61684,
43073.19,-93.47542,
43092.27,-87.28321,
43111.34,-92.3465,
43130.42,-91.74728,
43149.49,-95.04409,
43168.57,-90.78476,
43187.64,-98.78219,
43206.72,-97.33125,
43225.8,-99.42923,
43244.88,-99.54818,
43263.95,-97.51354,
43283.02,-94.98069,
43302.1,-93.61442,
43321.18,-98.68134,
43340.25,-103.6497,
43359.33,-94.53961,
43378.4,-93.34878,
43397.48,-92.58432,
43416.55,-93.06805,
43435.63,-90.92976,
43454.71,-92.489,
43473.78,-92.06203,
43492.86,-91.14158,
43511.93,-89.95267,
43531.01,-89.56085,
43550.09,-92.18793,
43569.16,-89.49215,
43588.24,-88.8217,
43607.31,-86.63544,
43626.39,-86.6148,
43645.46,-88.55361,
43664.54,-90.1088,
43683.62,-87.87144,
43702.69,-87.25996,
43721.77,-86.06691,
43740.84,-87.84807,
43759.92,-88.43822,
43779,-88.16835,
43798.07,-86.71809,
43817.15,-85.29422,
43836.22,-86.1357,
43855.3,-85.92555,
43874.38,-85.79696,
43893.45,-86.62662,
43912.53,-85.10578,
43931.6,-85.2504,
43950.68,-84.56998,
43969.75,-83.71234,
43988.83,-85.83217,
44007.91,-83.77738,
44026.98,-84.35846,
44046.06,-85.39479,
44065.13,-83.09225,
44084.21,-82.84959,
44103.29,-81.94901,
44122.36,-81.56875,
44141.44,-78.65607,
44160.51,-84.19519,
44179.59,-80.13962,
44198.66,-80.13423,
44217.74,-76.17339,
44236.82,-69.86427,
44255.89,-70.45631,
44274.97,-85.19939,
44294.04,-85.60109,
44313.12,-81.34251,
44332.2,-75.76424,
44351.27,-64.7882,
44370.35,-83.61034,
44389.42,-89.23239,
44408.5,-95.95779,
44427.57,-98.4884,
44446.65,-76.84472,
