x-axis,B
second,Volt
+62.53000E-03,+443.75002E-03
+62.58000E-03,+434.37502E-03
+62.63000E-03,+109.37502E-03
+62.68000E-03,-103.12498E-03
+62.73000E-03,-74.99998E-03
+62.78000E-03,-37.49998E-03
+62.83000E-03,-34.37498E-03
+62.88000E-03,-49.99998E-03
+62.93000E-03,+225.00002E-03
+62.98000E-03,+412.50002E-03
+63.03000E-03,+84.37502E-03
+63.08000E-03,-115.62498E-03
+63.13000E-03,-84.37498E-03
+63.18000E-03,-71.87498E-03
+63.23000E-03,-62.49998E-03
+63.28000E-03,-46.87498E-03
+63.33000E-03,+221.87502E-03
+63.38000E-03,+387.50002E-03
+63.43000E-03,+381.25002E-03
+63.48000E-03,+71.87502E-03
+63.53000E-03,-115.62498E-03
+63.58000E-03,-93.74998E-03
+63.63000E-03,-68.74998E-03
+63.68000E-03,-37.49998E-03
+63.73000E-03,-34.37498E-03
+63.78000E-03,+212.50002E-03
+63.83000E-03,+371.87502E-03
+63.88000E-03,+365.62502E-03
+63.93000E-03,+75.00002E-03
+63.98000E-03,-99.99998E-03
+64.03000E-03,-87.49998E-03
+64.08000E-03,-78.12498E-03
+64.13000E-03,-53.12498E-03
+64.18000E-03,-40.62498E-03
+64.23000E-03,+193.75002E-03
+64.28000E-03,+340.62502E-03
+64.33000E-03,+334.37502E-03
+64.38000E-03,+62.50002E-03
+64.43000E-03,-109.37498E-03
+64.48000E-03,-84.37498E-03
+64.53000E-03,-62.49998E-03
+64.58000E-03,-56.24998E-03
+64.63000E-03,-46.87498E-03
+64.68000E-03,+184.37502E-03
+64.73000E-03,+334.37502E-03
+64.78000E-03,+71.87502E-03
+64.83000E-03,-93.74998E-03
+64.88000E-03,-87.49998E-03
+64.93000E-03,-68.74998E-03
+64.98000E-03,-46.87498E-03
+65.03000E-03,-49.99998E-03
+65.08000E-03,+168.75002E-03
+65.13000E-03,+318.75002E-03
+65.18000E-03,+309.37502E-03
+65.23000E-03,+50.00002E-03
+65.28000E-03,-109.37498E-03
+65.33000E-03,-93.74998E-03
+65.38000E-03,-68.74998E-03
+65.43000E-03,-65.62498E-03
+65.48000E-03,-71.87498E-03
+65.53000E-03,+134.37502E-03
+65.58000E-03,+271.87502E-03
+65.63000E-03,+281.25002E-03
+65.68000E-03,+53.12502E-03
+65.73000E-03,-93.74998E-03
+65.78000E-03,-78.12498E-03
+65.83000E-03,-71.87498E-03
+65.88000E-03,-62.49998E-03
+65.93000E-03,-46.87498E-03
+65.98000E-03,+156.25002E-03
+66.03000E-03,+278.12502E-03
+66.08000E-03,+262.50002E-03
+66.13000E-03,+50.00002E-03
+66.18000E-03,-78.12498E-03
+66.23000E-03,-71.87498E-03
+66.28000E-03,-43.74998E-03
+66.33000E-03,-43.74998E-03
+66.38000E-03,-46.87498E-03
+66.43000E-03,+146.87502E-03
+66.48000E-03,+253.12502E-03
+66.53000E-03,+25.00002E-03
+66.58000E-03,-109.37498E-03
+66.63000E-03,-103.12498E-03
+66.68000E-03,-74.99998E-03
+66.73000E-03,-74.99998E-03
+66.78000E-03,-59.37498E-03
+66.83000E-03,+146.87502E-03
+66.88000E-03,+262.50002E-03
+66.93000E-03,+246.87502E-03
+66.98000E-03,+25.00002E-03
+67.03000E-03,-109.37498E-03
+67.08000E-03,-84.37498E-03
+67.13000E-03,-53.12498E-03
+67.18000E-03,-40.62498E-03
+67.23000E-03,-49.99998E-03
+67.28000E-03,+112.50002E-03
+67.33000E-03,+234.37502E-03
+67.38000E-03,+231.25002E-03
+67.43000E-03,+9.37502E-03
+67.48000E-03,-106.24998E-03
+67.53000E-03,-78.12498E-03
+67.58000E-03,-62.49998E-03
+67.63000E-03,-46.87498E-03
+67.68000E-03,-49.99998E-03
+67.73000E-03,+112.50002E-03
+67.78000E-03,+206.25002E-03
+67.83000E-03,+15.62502E-03
+67.88000E-03,-103.12498E-03
+67.93000E-03,-84.37498E-03
+67.98000E-03,-71.87498E-03
+68.03000E-03,-62.49998E-03
+68.08000E-03,-46.87498E-03
+68.13000E-03,+109.37502E-03
+68.18000E-03,+200.00002E-03
+68.23000E-03,+203.12502E-03
+68.28000E-03,+40.62502E-03
+68.33000E-03,-81.24998E-03
+68.38000E-03,-78.12498E-03
+68.43000E-03,-62.49998E-03
+68.48000E-03,-46.87498E-03
+68.53000E-03,-49.99998E-03
+68.58000E-03,+93.75002E-03
+68.63000E-03,+193.75002E-03
+68.68000E-03,+193.75002E-03
+68.73000E-03,+6.25002E-03
+68.78000E-03,-90.62498E-03
+68.83000E-03,-81.24998E-03
+68.88000E-03,-68.74998E-03
+68.93000E-03,-56.24998E-03
+68.98000E-03,-56.24998E-03
+69.03000E-03,+93.75002E-03
+69.08000E-03,+193.75002E-03
+69.13000E-03,+184.37502E-03
+69.18000E-03,+9.37502E-03
+69.23000E-03,-84.37498E-03
+69.28000E-03,-62.49998E-03
+69.33000E-03,-56.24998E-03
+69.38000E-03,-65.62498E-03
+69.43000E-03,-62.49998E-03
+69.48000E-03,+84.37502E-03
+69.53000E-03,+187.50002E-03
+69.58000E-03,+15.62502E-03
+69.63000E-03,-103.12498E-03
+69.68000E-03,-84.37498E-03
+69.73000E-03,-71.87498E-03
+69.78000E-03,-62.49998E-03
+69.83000E-03,-56.24998E-03
+69.88000E-03,+65.62502E-03
+69.93000E-03,+146.87502E-03
+69.98000E-03,+175.00002E-03
+70.03000E-03,+15.62502E-03
+70.08000E-03,-84.37498E-03
+70.13000E-03,-71.87498E-03
+70.18000E-03,-81.24998E-03
+70.23000E-03,-59.37498E-03
+70.28000E-03,-49.99998E-03
+70.33000E-03,+56.25002E-03
+70.38000E-03,+131.25002E-03
+70.43000E-03,+121.87502E-03
+70.48000E-03,-6.24998E-03
+70.53000E-03,-78.12498E-03
+70.58000E-03,-90.62498E-03
+70.63000E-03,-74.99998E-03
+70.68000E-03,-56.24998E-03
+70.73000E-03,-56.24998E-03
+70.78000E-03,+65.62502E-03
+70.83000E-03,+156.25002E-03
+70.88000E-03,+153.12502E-03
+70.93000E-03,-3.12498E-03
+70.98000E-03,-93.74998E-03
+71.03000E-03,-68.74998E-03
+71.08000E-03,-46.87498E-03
+71.13000E-03,-49.99998E-03
+71.18000E-03,-46.87498E-03
+71.23000E-03,+62.50002E-03
+71.28000E-03,+121.87502E-03
+71.33000E-03,-15.62498E-03
+71.38000E-03,-103.12498E-03
+71.43000E-03,-84.37498E-03
+71.48000E-03,-81.24998E-03
+71.53000E-03,-68.74998E-03
+71.58000E-03,-46.87498E-03
+71.63000E-03,+53.12502E-03
+71.68000E-03,+106.25002E-03
+71.73000E-03,+118.75002E-03
+71.78000E-03,-9.37498E-03
+71.83000E-03,-103.12498E-03
+71.88000E-03,-84.37498E-03
+71.93000E-03,-71.87498E-03
+71.98000E-03,-62.49998E-03
+72.03000E-03,-65.62498E-03
+72.08000E-03,+31.25002E-03
+72.13000E-03,+109.37502E-03
+72.18000E-03,+96.87502E-03
+72.23000E-03,-18.74998E-03
+72.28000E-03,-87.49998E-03
+72.33000E-03,-87.49998E-03
+72.38000E-03,-78.12498E-03
+72.43000E-03,-62.49998E-03
+72.48000E-03,-56.24998E-03
+72.53000E-03,+37.50002E-03
+72.58000E-03,+100.00002E-03
+72.63000E-03,-12.49998E-03
+72.68000E-03,-87.49998E-03
+72.73000E-03,-87.49998E-03
+72.78000E-03,-68.74998E-03
+72.83000E-03,-65.62498E-03
+72.88000E-03,-53.12498E-03
+72.93000E-03,+62.50002E-03
+72.98000E-03,+131.25002E-03
+73.03000E-03,+112.50002E-03
+73.08000E-03,-3.12498E-03
+73.13000E-03,-90.62498E-03
+73.18000E-03,-93.74998E-03
+73.23000E-03,-87.49998E-03
+73.28000E-03,-68.74998E-03
+73.33000E-03,-56.24998E-03
+73.38000E-03,+28.12502E-03
+73.43000E-03,+93.75002E-03
+73.48000E-03,+90.62502E-03
+73.53000E-03,-18.74998E-03
+73.58000E-03,-78.12498E-03
+73.63000E-03,-71.87498E-03
+73.68000E-03,-71.87498E-03
+73.73000E-03,-81.24998E-03
+73.78000E-03,-68.74998E-03
+73.83000E-03,+18.75002E-03
